"location","target_end_date","target","observation","as_of"
"HHS Region 10",2017-08-05,"ili perc",0.364459,2018-01-13
"HHS Region 10",2017-08-12,"ili perc",0.240377,2018-01-13
"HHS Region 10",2017-08-19,"ili perc",0.126923,2018-01-13
"HHS Region 10",2017-08-26,"ili perc",0.241729,2018-01-13
"HHS Region 10",2017-09-02,"ili perc",0.293072,2018-01-13
"HHS Region 10",2017-09-09,"ili perc",0.222412,2018-01-13
"HHS Region 10",2017-09-16,"ili perc",0.450716,2018-01-13
"HHS Region 10",2017-09-23,"ili perc",0.451331,2018-01-13
"HHS Region 10",2017-09-30,"ili perc",0.378646,2018-01-13
"HHS Region 10",2017-10-07,"ili perc",0.521556,2018-01-13
"HHS Region 10",2017-10-14,"ili perc",0.633168,2018-01-13
"HHS Region 10",2017-10-21,"ili perc",0.800568,2018-01-13
"HHS Region 10",2017-10-28,"ili perc",0.708395,2018-01-13
"HHS Region 10",2017-11-04,"ili perc",0.952022,2018-01-13
"HHS Region 10",2017-11-11,"ili perc",0.99692,2018-01-13
"HHS Region 10",2017-11-18,"ili perc",0.925309,2018-01-13
"HHS Region 10",2017-11-25,"ili perc",1.25324,2018-01-13
"HHS Region 10",2017-12-02,"ili perc",1.20802,2018-01-13
"HHS Region 10",2017-12-09,"ili perc",1.11782,2018-01-13
"HHS Region 10",2017-12-16,"ili perc",1.29123,2018-01-13
"HHS Region 10",2017-12-23,"ili perc",2.1672,2018-01-13
"HHS Region 10",2017-12-30,"ili perc",4.32804,2018-01-13
"HHS Region 10",2018-01-06,"ili perc",4.87145,2018-01-13
"HHS Region 10",2018-01-13,"ili perc",3.46477,2018-01-13
"US National",2017-08-05,"ili perc",0.732137,2018-01-20
"US National",2017-08-12,"ili perc",0.689006,2018-01-20
"US National",2017-08-19,"ili perc",0.733007,2018-01-20
"US National",2017-08-26,"ili perc",0.913111,2018-01-20
"US National",2017-09-02,"ili perc",1.02317,2018-01-20
"US National",2017-09-09,"ili perc",1.09338,2018-01-20
"US National",2017-09-16,"ili perc",1.09907,2018-01-20
"US National",2017-09-23,"ili perc",1.09703,2018-01-20
"US National",2017-09-30,"ili perc",1.18892,2018-01-20
"US National",2017-10-07,"ili perc",1.26397,2018-01-20
"US National",2017-10-14,"ili perc",1.30639,2018-01-20
"US National",2017-10-21,"ili perc",1.34011,2018-01-20
"US National",2017-10-28,"ili perc",1.51689,2018-01-20
"US National",2017-11-04,"ili perc",1.74895,2018-01-20
"US National",2017-11-11,"ili perc",1.89056,2018-01-20
"US National",2017-11-18,"ili perc",2.04848,2018-01-20
"US National",2017-11-25,"ili perc",2.29311,2018-01-20
"US National",2017-12-02,"ili perc",2.2734,2018-01-20
"US National",2017-12-09,"ili perc",2.58892,2018-01-20
"US National",2017-12-16,"ili perc",3.37202,2018-01-20
"US National",2017-12-23,"ili perc",4.78675,2018-01-20
"US National",2017-12-30,"ili perc",5.72635,2018-01-20
"US National",2018-01-06,"ili perc",5.83816,2018-01-20
"US National",2018-01-13,"ili perc",5.95558,2018-01-20
"US National",2018-01-20,"ili perc",6.56198,2018-01-20
"HHS Region 1",2017-08-05,"ili perc",0.303222,2018-01-20
"HHS Region 1",2017-08-12,"ili perc",0.286054,2018-01-20
"HHS Region 1",2017-08-19,"ili perc",0.341359,2018-01-20
"HHS Region 1",2017-08-26,"ili perc",0.325429,2018-01-20
"HHS Region 1",2017-09-02,"ili perc",0.339203,2018-01-20
"HHS Region 1",2017-09-09,"ili perc",0.289899,2018-01-20
"HHS Region 1",2017-09-16,"ili perc",0.476605,2018-01-20
"HHS Region 1",2017-09-23,"ili perc",0.445249,2018-01-20
"HHS Region 1",2017-09-30,"ili perc",0.473412,2018-01-20
"HHS Region 1",2017-10-07,"ili perc",0.739583,2018-01-20
"HHS Region 1",2017-10-14,"ili perc",0.820248,2018-01-20
"HHS Region 1",2017-10-21,"ili perc",0.83061,2018-01-20
"HHS Region 1",2017-10-28,"ili perc",1.02197,2018-01-20
"HHS Region 1",2017-11-04,"ili perc",0.979938,2018-01-20
"HHS Region 1",2017-11-11,"ili perc",1.12683,2018-01-20
"HHS Region 1",2017-11-18,"ili perc",1.20786,2018-01-20
"HHS Region 1",2017-11-25,"ili perc",1.64813,2018-01-20
"HHS Region 1",2017-12-02,"ili perc",1.50339,2018-01-20
"HHS Region 1",2017-12-09,"ili perc",1.67467,2018-01-20
"HHS Region 1",2017-12-16,"ili perc",1.8479,2018-01-20
"HHS Region 1",2017-12-23,"ili perc",2.262,2018-01-20
"HHS Region 1",2017-12-30,"ili perc",2.81981,2018-01-20
"HHS Region 1",2018-01-06,"ili perc",2.95841,2018-01-20
"HHS Region 1",2018-01-13,"ili perc",3.07215,2018-01-20
"HHS Region 1",2018-01-20,"ili perc",3.90305,2018-01-20
"HHS Region 2",2017-08-05,"ili perc",1.32634,2018-01-20
"HHS Region 2",2017-08-12,"ili perc",1.34713,2018-01-20
"HHS Region 2",2017-08-19,"ili perc",1.16,2018-01-20
"HHS Region 2",2017-08-26,"ili perc",1.41631,2018-01-20
"HHS Region 2",2017-09-02,"ili perc",1.32707,2018-01-20
"HHS Region 2",2017-09-09,"ili perc",1.46302,2018-01-20
"HHS Region 2",2017-09-16,"ili perc",1.41128,2018-01-20
"HHS Region 2",2017-09-23,"ili perc",1.50731,2018-01-20
"HHS Region 2",2017-09-30,"ili perc",1.55262,2018-01-20
"HHS Region 2",2017-10-07,"ili perc",1.53711,2018-01-20
"HHS Region 2",2017-10-14,"ili perc",1.64493,2018-01-20
"HHS Region 2",2017-10-21,"ili perc",1.87371,2018-01-20
"HHS Region 2",2017-10-28,"ili perc",2.09551,2018-01-20
"HHS Region 2",2017-11-04,"ili perc",2.42838,2018-01-20
"HHS Region 2",2017-11-11,"ili perc",2.40944,2018-01-20
"HHS Region 2",2017-11-18,"ili perc",2.83541,2018-01-20
"HHS Region 2",2017-11-25,"ili perc",2.85102,2018-01-20
"HHS Region 2",2017-12-02,"ili perc",2.97803,2018-01-20
"HHS Region 2",2017-12-09,"ili perc",3.1613,2018-01-20
"HHS Region 2",2017-12-16,"ili perc",3.60163,2018-01-20
"HHS Region 2",2017-12-23,"ili perc",4.34297,2018-01-20
"HHS Region 2",2017-12-30,"ili perc",4.55199,2018-01-20
"HHS Region 2",2018-01-06,"ili perc",4.97142,2018-01-20
"HHS Region 2",2018-01-13,"ili perc",6.17752,2018-01-20
"HHS Region 2",2018-01-20,"ili perc",7.0408,2018-01-20
"HHS Region 3",2017-08-05,"ili perc",0.809792,2018-01-20
"HHS Region 3",2017-08-12,"ili perc",0.593181,2018-01-20
"HHS Region 3",2017-08-19,"ili perc",0.618561,2018-01-20
"HHS Region 3",2017-08-26,"ili perc",0.632169,2018-01-20
"HHS Region 3",2017-09-02,"ili perc",0.800751,2018-01-20
"HHS Region 3",2017-09-09,"ili perc",0.855259,2018-01-20
"HHS Region 3",2017-09-16,"ili perc",0.755999,2018-01-20
"HHS Region 3",2017-09-23,"ili perc",0.85242,2018-01-20
"HHS Region 3",2017-09-30,"ili perc",0.980626,2018-01-20
"HHS Region 3",2017-10-07,"ili perc",0.926918,2018-01-20
"HHS Region 3",2017-10-14,"ili perc",0.990479,2018-01-20
"HHS Region 3",2017-10-21,"ili perc",1.02534,2018-01-20
"HHS Region 3",2017-10-28,"ili perc",1.12025,2018-01-20
"HHS Region 3",2017-11-04,"ili perc",1.18251,2018-01-20
"HHS Region 3",2017-11-11,"ili perc",1.30856,2018-01-20
"HHS Region 3",2017-11-18,"ili perc",1.58923,2018-01-20
"HHS Region 3",2017-11-25,"ili perc",1.64729,2018-01-20
"HHS Region 3",2017-12-02,"ili perc",1.61476,2018-01-20
"HHS Region 3",2017-12-09,"ili perc",1.63816,2018-01-20
"HHS Region 3",2017-12-16,"ili perc",1.84744,2018-01-20
"HHS Region 3",2017-12-23,"ili perc",2.30586,2018-01-20
"HHS Region 3",2017-12-30,"ili perc",3.56431,2018-01-20
"HHS Region 3",2018-01-06,"ili perc",3.31274,2018-01-20
"HHS Region 3",2018-01-13,"ili perc",3.73765,2018-01-20
"HHS Region 3",2018-01-20,"ili perc",4.816,2018-01-20
"HHS Region 4",2017-08-05,"ili perc",0.476357,2018-01-20
"HHS Region 4",2017-08-12,"ili perc",0.483647,2018-01-20
"HHS Region 4",2017-08-19,"ili perc",0.674289,2018-01-20
"HHS Region 4",2017-08-26,"ili perc",0.782429,2018-01-20
"HHS Region 4",2017-09-02,"ili perc",1.11294,2018-01-20
"HHS Region 4",2017-09-09,"ili perc",1.17542,2018-01-20
"HHS Region 4",2017-09-16,"ili perc",0.956649,2018-01-20
"HHS Region 4",2017-09-23,"ili perc",0.902408,2018-01-20
"HHS Region 4",2017-09-30,"ili perc",1.02557,2018-01-20
"HHS Region 4",2017-10-07,"ili perc",1.16486,2018-01-20
"HHS Region 4",2017-10-14,"ili perc",1.2531,2018-01-20
"HHS Region 4",2017-10-21,"ili perc",1.25758,2018-01-20
"HHS Region 4",2017-10-28,"ili perc",1.59183,2018-01-20
"HHS Region 4",2017-11-04,"ili perc",1.7871,2018-01-20
"HHS Region 4",2017-11-11,"ili perc",2.1166,2018-01-20
"HHS Region 4",2017-11-18,"ili perc",2.22611,2018-01-20
"HHS Region 4",2017-11-25,"ili perc",2.54689,2018-01-20
"HHS Region 4",2017-12-02,"ili perc",2.23473,2018-01-20
"HHS Region 4",2017-12-09,"ili perc",2.54181,2018-01-20
"HHS Region 4",2017-12-16,"ili perc",3.09215,2018-01-20
"HHS Region 4",2017-12-23,"ili perc",4.64371,2018-01-20
"HHS Region 4",2017-12-30,"ili perc",5.30873,2018-01-20
"HHS Region 4",2018-01-06,"ili perc",5.58276,2018-01-20
"HHS Region 4",2018-01-13,"ili perc",6.74817,2018-01-20
"HHS Region 4",2018-01-20,"ili perc",8.33346,2018-01-20
"HHS Region 5",2017-08-05,"ili perc",0.602327,2018-01-20
"HHS Region 5",2017-08-12,"ili perc",0.612967,2018-01-20
"HHS Region 5",2017-08-19,"ili perc",0.637141,2018-01-20
"HHS Region 5",2017-08-26,"ili perc",0.627954,2018-01-20
"HHS Region 5",2017-09-02,"ili perc",0.724628,2018-01-20
"HHS Region 5",2017-09-09,"ili perc",0.859425,2018-01-20
"HHS Region 5",2017-09-16,"ili perc",1.04165,2018-01-20
"HHS Region 5",2017-09-23,"ili perc",1.11121,2018-01-20
"HHS Region 5",2017-09-30,"ili perc",1.29017,2018-01-20
"HHS Region 5",2017-10-07,"ili perc",1.16846,2018-01-20
"HHS Region 5",2017-10-14,"ili perc",1.20313,2018-01-20
"HHS Region 5",2017-10-21,"ili perc",1.17486,2018-01-20
"HHS Region 5",2017-10-28,"ili perc",1.26987,2018-01-20
"HHS Region 5",2017-11-04,"ili perc",1.26463,2018-01-20
"HHS Region 5",2017-11-11,"ili perc",1.35895,2018-01-20
"HHS Region 5",2017-11-18,"ili perc",1.22861,2018-01-20
"HHS Region 5",2017-11-25,"ili perc",1.6047,2018-01-20
"HHS Region 5",2017-12-02,"ili perc",1.63956,2018-01-20
"HHS Region 5",2017-12-09,"ili perc",1.95724,2018-01-20
"HHS Region 5",2017-12-16,"ili perc",2.2306,2018-01-20
"HHS Region 5",2017-12-23,"ili perc",3.30343,2018-01-20
"HHS Region 5",2017-12-30,"ili perc",4.73738,2018-01-20
"HHS Region 5",2018-01-06,"ili perc",4.50184,2018-01-20
"HHS Region 5",2018-01-13,"ili perc",4.54336,2018-01-20
"HHS Region 5",2018-01-20,"ili perc",5.09471,2018-01-20
"HHS Region 6",2017-08-05,"ili perc",1.15229,2018-01-20
"HHS Region 6",2017-08-12,"ili perc",0.96867,2018-01-20
"HHS Region 6",2017-08-19,"ili perc",1.02289,2018-01-20
"HHS Region 6",2017-08-26,"ili perc",1.66769,2018-01-20
"HHS Region 6",2017-09-02,"ili perc",1.74834,2018-01-20
"HHS Region 6",2017-09-09,"ili perc",1.78512,2018-01-20
"HHS Region 6",2017-09-16,"ili perc",1.76123,2018-01-20
"HHS Region 6",2017-09-23,"ili perc",1.60371,2018-01-20
"HHS Region 6",2017-09-30,"ili perc",1.79261,2018-01-20
"HHS Region 6",2017-10-07,"ili perc",1.91595,2018-01-20
"HHS Region 6",2017-10-14,"ili perc",2.04769,2018-01-20
"HHS Region 6",2017-10-21,"ili perc",2.02089,2018-01-20
"HHS Region 6",2017-10-28,"ili perc",2.23592,2018-01-20
"HHS Region 6",2017-11-04,"ili perc",2.9408,2018-01-20
"HHS Region 6",2017-11-11,"ili perc",3.30872,2018-01-20
"HHS Region 6",2017-11-18,"ili perc",3.90129,2018-01-20
"HHS Region 6",2017-11-25,"ili perc",4.11342,2018-01-20
"HHS Region 6",2017-12-02,"ili perc",4.63429,2018-01-20
"HHS Region 6",2017-12-09,"ili perc",5.16668,2018-01-20
"HHS Region 6",2017-12-16,"ili perc",8.01027,2018-01-20
"HHS Region 6",2017-12-23,"ili perc",11.7649,2018-01-20
"HHS Region 6",2017-12-30,"ili perc",10.5401,2018-01-20
"HHS Region 6",2018-01-06,"ili perc",11.016,2018-01-20
"HHS Region 6",2018-01-13,"ili perc",11.5698,2018-01-20
"HHS Region 6",2018-01-20,"ili perc",11.6622,2018-01-20
"HHS Region 7",2017-08-05,"ili perc",0.174172,2018-01-20
"HHS Region 7",2017-08-12,"ili perc",0.115888,2018-01-20
"HHS Region 7",2017-08-19,"ili perc",0.112074,2018-01-20
"HHS Region 7",2017-08-26,"ili perc",0.233776,2018-01-20
"HHS Region 7",2017-09-02,"ili perc",0.142496,2018-01-20
"HHS Region 7",2017-09-09,"ili perc",0.396513,2018-01-20
"HHS Region 7",2017-09-16,"ili perc",0.27963,2018-01-20
"HHS Region 7",2017-09-23,"ili perc",0.535088,2018-01-20
"HHS Region 7",2017-09-30,"ili perc",0.54052,2018-01-20
"HHS Region 7",2017-10-07,"ili perc",0.636016,2018-01-20
"HHS Region 7",2017-10-14,"ili perc",0.713236,2018-01-20
"HHS Region 7",2017-10-21,"ili perc",0.83975,2018-01-20
"HHS Region 7",2017-10-28,"ili perc",0.951642,2018-01-20
"HHS Region 7",2017-11-04,"ili perc",1.1751,2018-01-20
"HHS Region 7",2017-11-11,"ili perc",1.27355,2018-01-20
"HHS Region 7",2017-11-18,"ili perc",1.42082,2018-01-20
"HHS Region 7",2017-11-25,"ili perc",1.75495,2018-01-20
"HHS Region 7",2017-12-02,"ili perc",1.50143,2018-01-20
"HHS Region 7",2017-12-09,"ili perc",2.08199,2018-01-20
"HHS Region 7",2017-12-16,"ili perc",2.81121,2018-01-20
"HHS Region 7",2017-12-23,"ili perc",4.40651,2018-01-20
"HHS Region 7",2017-12-30,"ili perc",7.42696,2018-01-20
"HHS Region 7",2018-01-06,"ili perc",7.77465,2018-01-20
"HHS Region 7",2018-01-13,"ili perc",6.95309,2018-01-20
"HHS Region 7",2018-01-20,"ili perc",8.37058,2018-01-20
"HHS Region 8",2017-08-05,"ili perc",0.339978,2018-01-20
"HHS Region 8",2017-08-12,"ili perc",0.359646,2018-01-20
"HHS Region 8",2017-08-19,"ili perc",0.326402,2018-01-20
"HHS Region 8",2017-08-26,"ili perc",0.419146,2018-01-20
"HHS Region 8",2017-09-02,"ili perc",0.714684,2018-01-20
"HHS Region 8",2017-09-09,"ili perc",0.800955,2018-01-20
"HHS Region 8",2017-09-16,"ili perc",0.331921,2018-01-20
"HHS Region 8",2017-09-23,"ili perc",0.427048,2018-01-20
"HHS Region 8",2017-09-30,"ili perc",0.518725,2018-01-20
"HHS Region 8",2017-10-07,"ili perc",0.474087,2018-01-20
"HHS Region 8",2017-10-14,"ili perc",0.560104,2018-01-20
"HHS Region 8",2017-10-21,"ili perc",0.560496,2018-01-20
"HHS Region 8",2017-10-28,"ili perc",0.698307,2018-01-20
"HHS Region 8",2017-11-04,"ili perc",0.697196,2018-01-20
"HHS Region 8",2017-11-11,"ili perc",0.772821,2018-01-20
"HHS Region 8",2017-11-18,"ili perc",0.842665,2018-01-20
"HHS Region 8",2017-11-25,"ili perc",0.935975,2018-01-20
"HHS Region 8",2017-12-02,"ili perc",0.949427,2018-01-20
"HHS Region 8",2017-12-09,"ili perc",1.13081,2018-01-20
"HHS Region 8",2017-12-16,"ili perc",1.32666,2018-01-20
"HHS Region 8",2017-12-23,"ili perc",1.94329,2018-01-20
"HHS Region 8",2017-12-30,"ili perc",2.44503,2018-01-20
"HHS Region 8",2018-01-06,"ili perc",2.55125,2018-01-20
"HHS Region 8",2018-01-13,"ili perc",2.62958,2018-01-20
"HHS Region 8",2018-01-20,"ili perc",2.87387,2018-01-20
"HHS Region 9",2017-08-05,"ili perc",0.892872,2018-01-20
"HHS Region 9",2017-08-12,"ili perc",0.912778,2018-01-20
"HHS Region 9",2017-08-19,"ili perc",1.012,2018-01-20
"HHS Region 9",2017-08-26,"ili perc",1.2651,2018-01-20
"HHS Region 9",2017-09-02,"ili perc",1.28077,2018-01-20
"HHS Region 9",2017-09-09,"ili perc",1.30647,2018-01-20
"HHS Region 9",2017-09-16,"ili perc",1.57206,2018-01-20
"HHS Region 9",2017-09-23,"ili perc",1.47989,2018-01-20
"HHS Region 9",2017-09-30,"ili perc",1.4571,2018-01-20
"HHS Region 9",2017-10-07,"ili perc",1.70004,2018-01-20
"HHS Region 9",2017-10-14,"ili perc",1.51377,2018-01-20
"HHS Region 9",2017-10-21,"ili perc",1.52629,2018-01-20
"HHS Region 9",2017-10-28,"ili perc",1.67121,2018-01-20
"HHS Region 9",2017-11-04,"ili perc",1.97996,2018-01-20
"HHS Region 9",2017-11-11,"ili perc",1.90711,2018-01-20
"HHS Region 9",2017-11-18,"ili perc",1.93165,2018-01-20
"HHS Region 9",2017-11-25,"ili perc",2.15909,2018-01-20
"HHS Region 9",2017-12-02,"ili perc",2.0295,2018-01-20
"HHS Region 9",2017-12-09,"ili perc",2.54759,2018-01-20
"HHS Region 9",2017-12-16,"ili perc",3.52739,2018-01-20
"HHS Region 9",2017-12-23,"ili perc",4.78211,2018-01-20
"HHS Region 9",2017-12-30,"ili perc",6.91615,2018-01-20
"HHS Region 9",2018-01-06,"ili perc",6.71411,2018-01-20
"HHS Region 9",2018-01-13,"ili perc",5.05844,2018-01-20
"HHS Region 9",2018-01-20,"ili perc",4.21584,2018-01-20
"HHS Region 10",2017-08-05,"ili perc",0.364459,2018-01-20
"HHS Region 10",2017-08-12,"ili perc",0.240377,2018-01-20
"HHS Region 10",2017-08-19,"ili perc",0.126923,2018-01-20
"HHS Region 10",2017-08-26,"ili perc",0.241729,2018-01-20
"HHS Region 10",2017-09-02,"ili perc",0.293072,2018-01-20
"HHS Region 10",2017-09-09,"ili perc",0.222412,2018-01-20
"HHS Region 10",2017-09-16,"ili perc",0.450716,2018-01-20
"HHS Region 10",2017-09-23,"ili perc",0.451331,2018-01-20
"HHS Region 10",2017-09-30,"ili perc",0.378646,2018-01-20
"HHS Region 10",2017-10-07,"ili perc",0.521556,2018-01-20
"HHS Region 10",2017-10-14,"ili perc",0.633168,2018-01-20
"HHS Region 10",2017-10-21,"ili perc",0.800568,2018-01-20
"HHS Region 10",2017-10-28,"ili perc",0.708395,2018-01-20
"HHS Region 10",2017-11-04,"ili perc",0.952022,2018-01-20
"HHS Region 10",2017-11-11,"ili perc",0.99692,2018-01-20
"HHS Region 10",2017-11-18,"ili perc",0.925309,2018-01-20
"HHS Region 10",2017-11-25,"ili perc",1.25324,2018-01-20
"HHS Region 10",2017-12-02,"ili perc",1.20802,2018-01-20
"HHS Region 10",2017-12-09,"ili perc",1.11782,2018-01-20
"HHS Region 10",2017-12-16,"ili perc",1.29123,2018-01-20
"HHS Region 10",2017-12-23,"ili perc",2.1672,2018-01-20
"HHS Region 10",2017-12-30,"ili perc",4.32804,2018-01-20
"HHS Region 10",2018-01-06,"ili perc",4.87145,2018-01-20
"HHS Region 10",2018-01-13,"ili perc",3.29352,2018-01-20
"HHS Region 10",2018-01-20,"ili perc",3.95193,2018-01-20
"US National",2017-08-05,"ili perc",0.732137,2018-01-27
"US National",2017-08-12,"ili perc",0.689006,2018-01-27
"US National",2017-08-19,"ili perc",0.733007,2018-01-27
"US National",2017-08-26,"ili perc",0.913111,2018-01-27
"US National",2017-09-02,"ili perc",1.02317,2018-01-27
"US National",2017-09-09,"ili perc",1.09338,2018-01-27
"US National",2017-09-16,"ili perc",1.09907,2018-01-27
"US National",2017-09-23,"ili perc",1.09703,2018-01-27
"US National",2017-09-30,"ili perc",1.18892,2018-01-27
"US National",2017-10-07,"ili perc",1.25645,2018-01-27
"US National",2017-10-14,"ili perc",1.2976,2018-01-27
"US National",2017-10-21,"ili perc",1.3275,2018-01-27
"US National",2017-10-28,"ili perc",1.5054,2018-01-27
"US National",2017-11-04,"ili perc",1.73564,2018-01-27
"US National",2017-11-11,"ili perc",1.87526,2018-01-27
"US National",2017-11-18,"ili perc",2.03523,2018-01-27
"US National",2017-11-25,"ili perc",2.27773,2018-01-27
"US National",2017-12-02,"ili perc",2.26216,2018-01-27
"US National",2017-12-09,"ili perc",2.57488,2018-01-27
"US National",2017-12-16,"ili perc",3.35101,2018-01-27
"US National",2017-12-23,"ili perc",4.75629,2018-01-27
"US National",2017-12-30,"ili perc",5.67674,2018-01-27
"US National",2018-01-06,"ili perc",5.75283,2018-01-27
"US National",2018-01-13,"ili perc",5.92525,2018-01-27
"US National",2018-01-20,"ili perc",6.51565,2018-01-27
"US National",2018-01-27,"ili perc",7.10601,2018-01-27
"HHS Region 1",2017-08-05,"ili perc",0.303222,2018-01-27
"HHS Region 1",2017-08-12,"ili perc",0.286054,2018-01-27
"HHS Region 1",2017-08-19,"ili perc",0.341359,2018-01-27
"HHS Region 1",2017-08-26,"ili perc",0.325429,2018-01-27
"HHS Region 1",2017-09-02,"ili perc",0.339203,2018-01-27
"HHS Region 1",2017-09-09,"ili perc",0.289899,2018-01-27
"HHS Region 1",2017-09-16,"ili perc",0.476605,2018-01-27
"HHS Region 1",2017-09-23,"ili perc",0.445249,2018-01-27
"HHS Region 1",2017-09-30,"ili perc",0.473412,2018-01-27
"HHS Region 1",2017-10-07,"ili perc",0.739583,2018-01-27
"HHS Region 1",2017-10-14,"ili perc",0.820248,2018-01-27
"HHS Region 1",2017-10-21,"ili perc",0.83061,2018-01-27
"HHS Region 1",2017-10-28,"ili perc",1.02197,2018-01-27
"HHS Region 1",2017-11-04,"ili perc",0.956668,2018-01-27
"HHS Region 1",2017-11-11,"ili perc",1.0924,2018-01-27
"HHS Region 1",2017-11-18,"ili perc",1.20786,2018-01-27
"HHS Region 1",2017-11-25,"ili perc",1.64813,2018-01-27
"HHS Region 1",2017-12-02,"ili perc",1.52063,2018-01-27
"HHS Region 1",2017-12-09,"ili perc",1.67484,2018-01-27
"HHS Region 1",2017-12-16,"ili perc",1.84918,2018-01-27
"HHS Region 1",2017-12-23,"ili perc",2.26836,2018-01-27
"HHS Region 1",2017-12-30,"ili perc",2.82224,2018-01-27
"HHS Region 1",2018-01-06,"ili perc",2.96663,2018-01-27
"HHS Region 1",2018-01-13,"ili perc",2.97726,2018-01-27
"HHS Region 1",2018-01-20,"ili perc",3.82273,2018-01-27
"HHS Region 1",2018-01-27,"ili perc",4.273,2018-01-27
"HHS Region 2",2017-08-05,"ili perc",1.32634,2018-01-27
"HHS Region 2",2017-08-12,"ili perc",1.34713,2018-01-27
"HHS Region 2",2017-08-19,"ili perc",1.16,2018-01-27
"HHS Region 2",2017-08-26,"ili perc",1.41631,2018-01-27
"HHS Region 2",2017-09-02,"ili perc",1.32707,2018-01-27
"HHS Region 2",2017-09-09,"ili perc",1.46302,2018-01-27
"HHS Region 2",2017-09-16,"ili perc",1.41128,2018-01-27
"HHS Region 2",2017-09-23,"ili perc",1.50731,2018-01-27
"HHS Region 2",2017-09-30,"ili perc",1.55262,2018-01-27
"HHS Region 2",2017-10-07,"ili perc",1.52964,2018-01-27
"HHS Region 2",2017-10-14,"ili perc",1.63699,2018-01-27
"HHS Region 2",2017-10-21,"ili perc",1.86453,2018-01-27
"HHS Region 2",2017-10-28,"ili perc",2.08722,2018-01-27
"HHS Region 2",2017-11-04,"ili perc",2.41939,2018-01-27
"HHS Region 2",2017-11-11,"ili perc",2.4003,2018-01-27
"HHS Region 2",2017-11-18,"ili perc",2.8236,2018-01-27
"HHS Region 2",2017-11-25,"ili perc",2.83986,2018-01-27
"HHS Region 2",2017-12-02,"ili perc",2.97019,2018-01-27
"HHS Region 2",2017-12-09,"ili perc",3.16252,2018-01-27
"HHS Region 2",2017-12-16,"ili perc",3.60148,2018-01-27
"HHS Region 2",2017-12-23,"ili perc",4.34297,2018-01-27
"HHS Region 2",2017-12-30,"ili perc",4.55199,2018-01-27
"HHS Region 2",2018-01-06,"ili perc",4.97142,2018-01-27
"HHS Region 2",2018-01-13,"ili perc",6.16796,2018-01-27
"HHS Region 2",2018-01-20,"ili perc",6.89952,2018-01-27
"HHS Region 2",2018-01-27,"ili perc",8.56269,2018-01-27
"HHS Region 3",2017-08-05,"ili perc",0.809792,2018-01-27
"HHS Region 3",2017-08-12,"ili perc",0.593181,2018-01-27
"HHS Region 3",2017-08-19,"ili perc",0.618561,2018-01-27
"HHS Region 3",2017-08-26,"ili perc",0.632169,2018-01-27
"HHS Region 3",2017-09-02,"ili perc",0.800751,2018-01-27
"HHS Region 3",2017-09-09,"ili perc",0.855259,2018-01-27
"HHS Region 3",2017-09-16,"ili perc",0.755999,2018-01-27
"HHS Region 3",2017-09-23,"ili perc",0.85242,2018-01-27
"HHS Region 3",2017-09-30,"ili perc",0.980626,2018-01-27
"HHS Region 3",2017-10-07,"ili perc",0.926918,2018-01-27
